,0,1,2,3,4,5,6,output
559,67,67,67,67,67,67,67,0
560,67,67,67,67,67,67,67,0
561,67,67,67,67,67,67,67,0
562,67,67,67,67,67,67,67,0
563,67,67,67,67,67,67,67,0
564,67,67,67,67,67,67,67,0
565,67,67,67,67,67,67,67,0
566,67,67,67,67,67,67,67,0
567,67,67,67,67,67,67,67,0
568,67,67,67,67,67,67,67,0
569,67,67,67,67,67,67,67,0
570,67,67,67,67,67,67,67,0
571,67,67,67,67,67,67,67,0
572,67,67,67,67,67,67,67,0
573,67,67,67,67,67,67,67,0
574,67,67,67,67,67,67,67,0
575,67,67,67,67,67,67,67,0
576,35,29,9,115,29,18,115,0
577,29,9,115,29,18,115,37,0
578,9,115,29,18,115,37,67,0
579,115,29,18,115,37,67,67,0
580,29,18,115,37,67,67,67,0
581,18,115,37,67,67,67,67,0
582,115,37,67,67,67,67,67,0
583,37,67,67,67,67,67,67,0
584,67,67,67,67,67,67,67,0
585,67,67,67,67,67,67,67,0
586,67,67,67,67,67,67,67,0
587,67,67,67,67,67,67,67,0
588,67,67,67,67,67,67,67,0
589,67,67,67,67,67,67,67,0
590,67,67,67,67,67,67,67,0
591,67,67,67,67,67,67,67,0
592,67,67,67,67,67,67,67,0
593,67,67,67,67,67,67,67,0
594,67,67,67,67,67,67,67,0
595,67,67,67,67,67,67,67,0
596,67,67,67,67,67,67,67,0
597,67,67,67,67,67,67,67,0
598,67,67,67,67,67,67,67,0
599,67,67,67,67,67,67,67,0
600,67,67,67,67,67,67,67,0
601,67,67,67,67,67,67,67,0
602,67,67,67,67,67,67,67,0
603,67,67,67,67,67,67,67,0
604,67,67,67,67,67,67,67,0
605,67,67,67,67,67,67,67,0
606,67,67,67,67,67,67,67,0
607,67,67,67,67,67,67,67,0
608,67,67,67,67,67,67,67,0
609,67,67,67,67,67,67,67,0
610,67,67,67,67,67,67,67,0
611,67,67,67,67,67,67,67,0
612,58,103,5,50,58,103,5,0
613,103,5,50,58,103,5,50,0
614,5,50,58,103,5,50,67,0
615,50,58,103,5,50,67,67,0
616,58,103,5,50,67,67,67,0
617,103,5,50,67,67,67,67,0
618,5,50,67,67,67,67,67,0
619,50,67,67,67,67,67,67,0
620,67,67,67,67,67,67,67,0
621,67,67,67,67,67,67,67,0
622,67,67,67,67,67,67,67,0
623,67,67,67,67,67,67,67,0
624,67,67,67,67,67,67,67,0
625,67,67,67,67,67,67,67,0
626,67,67,67,67,67,67,67,0
627,67,67,67,67,67,67,67,0
628,67,67,67,67,67,67,67,0
629,67,67,67,67,67,67,67,0
630,67,67,67,67,67,67,67,0
631,67,67,67,67,67,67,67,0
632,67,67,67,67,67,67,67,0
633,67,67,67,67,67,67,67,0
634,67,67,67,67,67,67,67,0
635,67,67,67,67,67,67,67,0
636,67,67,67,67,67,67,67,0
637,67,67,67,67,67,67,67,0
638,67,67,67,67,67,67,67,0
639,67,67,67,67,67,67,67,0
640,67,67,67,67,67,67,67,0
641,67,67,67,67,67,67,67,0
642,67,67,67,67,67,67,67,0
643,67,67,67,67,67,67,67,0
644,67,67,67,67,67,67,67,0
645,67,67,67,67,67,67,67,0
646,67,67,67,67,67,67,67,0
647,67,67,67,67,67,67,67,0
648,2,2,2,2,2,22,22,0
649,2,2,2,2,22,22,109,0
650,2,2,2,22,22,109,67,0
651,2,2,22,22,109,67,67,0
652,2,22,22,109,67,67,67,0
653,22,22,109,67,67,67,67,0
654,22,109,67,67,67,67,67,0
655,109,67,67,67,67,67,67,0
656,67,67,67,67,67,67,67,0
657,67,67,67,67,67,67,67,0
658,67,67,67,67,67,67,67,0
659,67,67,67,67,67,67,67,0
660,67,67,67,67,67,67,67,0
661,67,67,67,67,67,67,67,0
662,67,67,67,67,67,67,67,0
663,67,67,67,67,67,67,67,0
664,67,67,67,67,67,67,67,0
665,67,67,67,67,67,67,67,0
666,67,67,67,67,67,67,67,0
667,67,67,67,67,67,67,67,0
668,67,67,67,67,67,67,67,0
669,67,67,67,67,67,67,67,0
670,67,67,67,67,67,67,67,0
671,67,67,67,67,67,67,67,0
672,67,67,67,67,67,67,67,0
673,67,67,67,67,67,67,67,0
674,67,67,67,67,67,67,67,0
675,67,67,67,67,67,67,67,0
676,67,67,67,67,67,67,67,0
677,67,67,67,67,67,67,67,0
678,67,67,67,67,67,67,67,0
679,67,67,67,67,67,67,67,0
680,67,67,67,67,67,67,67,0
681,67,67,67,67,67,67,67,0
682,67,67,67,67,67,67,67,0
683,67,67,67,67,67,67,67,0
684,58,103,5,50,58,103,5,0
685,103,5,50,58,103,5,50,0
686,5,50,58,103,5,50,67,0
687,50,58,103,5,50,67,67,0
688,58,103,5,50,67,67,67,0
689,103,5,50,67,67,67,67,0
690,5,50,67,67,67,67,67,0
691,50,67,67,67,67,67,67,0
692,67,67,67,67,67,67,67,0
693,67,67,67,67,67,67,67,0
694,67,67,67,67,67,67,67,0
695,67,67,67,67,67,67,67,0
696,67,67,67,67,67,67,67,0
697,67,67,67,67,67,67,67,0
698,67,67,67,67,67,67,67,0
699,67,67,67,67,67,67,67,0
700,67,67,67,67,67,67,67,0
701,67,67,67,67,67,67,67,0
702,67,67,67,67,67,67,67,0
703,67,67,67,67,67,67,67,0
704,67,67,67,67,67,67,67,0
705,67,67,67,67,67,67,67,0
706,67,67,67,67,67,67,67,0
707,67,67,67,67,67,67,67,0
708,67,67,67,67,67,67,67,0
709,67,67,67,67,67,67,67,0
710,67,67,67,67,67,67,67,0
711,67,67,67,67,67,67,67,0
712,67,67,67,67,67,67,67,0
713,67,67,67,67,67,67,67,0
714,67,67,67,67,67,67,67,0
715,67,67,67,67,67,67,67,0
716,67,67,67,67,67,67,67,0
717,67,67,67,67,67,67,67,0
718,67,67,67,67,67,67,67,0
719,67,67,67,67,67,67,67,0
720,33,33,33,44,44,44,44,0
721,33,33,44,44,44,44,44,0
722,33,44,44,44,44,44,67,0
723,44,44,44,44,44,67,67,0
724,44,44,44,44,67,67,67,0
725,73,73,73,44,44,44,44,0
726,73,73,44,44,44,44,44,0
727,73,44,44,44,44,44,67,0
728,44,44,44,44,44,67,67,0
729,44,44,44,44,67,67,67,0
730,73,73,73,44,44,44,44,0
731,73,73,44,44,44,44,44,0
732,73,44,44,44,44,44,67,0
733,44,44,44,44,44,67,67,0
734,44,44,44,44,67,67,67,0
735,73,73,73,44,44,44,44,0
736,73,73,44,44,44,44,44,0
737,73,44,44,44,44,44,67,0
738,44,44,44,44,44,67,67,0
739,44,44,44,44,67,67,67,0
740,5,73,73,44,44,44,44,0
741,73,73,44,44,44,44,44,0
742,73,44,44,44,44,44,67,0
743,44,44,44,44,44,67,67,0
744,44,44,44,44,67,67,67,0
745,73,73,73,44,44,44,44,0
746,73,73,44,44,44,44,44,0
747,73,44,44,44,44,44,67,0
748,44,44,44,44,44,67,67,0
749,44,44,44,44,67,67,67,0
750,73,73,73,44,44,44,44,0
751,73,73,44,44,44,44,44,0
752,73,44,44,44,44,44,67,0
753,44,44,44,44,44,67,67,0
754,44,44,44,44,67,67,67,0
755,31,3,81,3,31,81,52,0
756,81,3,31,81,52,81,67,0
757,103,58,109,58,104,110,104,0
758,119,54,72,49,3,57,3,0
759,3,57,49,3,72,49,54,0
760,103,3,110,30,58,68,104,0
761,30,58,68,104,68,67,73,0
762,22,49,2,47,2,73,73,0
763,49,2,47,2,73,73,2,0
764,2,73,73,2,67,67,22,0
765,73,73,2,67,67,22,2,0
766,67,67,22,2,67,67,73,0
767,67,22,2,67,67,73,2,0
768,80,39,16,28,76,76,76,0
769,16,28,76,76,76,119,67,0
770,76,119,67,119,67,54,5,0
771,67,119,67,54,5,119,67,0
772,67,54,5,119,67,119,67,0
773,67,119,67,119,67,54,5,0
