,0,1,2,3,4,5,6,output
29538,73,117,39,73,126,39,73,1
29539,73,126,39,73,18,39,73,1
29540,35,64,121,35,7,129,5,0
29541,121,35,7,129,5,6,130,0
29542,53,63,135,135,135,83,83,1
29543,63,135,135,135,83,83,83,1
29544,135,135,135,83,83,83,39,1
29545,135,135,83,83,83,39,39,1
29546,126,126,126,126,126,83,83,1
29547,126,126,126,126,83,83,83,1
29548,126,126,126,83,83,83,39,1
29549,126,126,83,83,83,39,39,1
29550,53,53,53,53,53,83,83,1
29551,53,53,53,53,83,83,83,1
29552,53,53,53,83,83,83,39,1
29553,53,53,83,83,83,39,39,1
29554,126,83,83,83,99,99,99,1
29555,21,21,21,21,21,83,83,1
29556,21,21,21,21,83,83,83,1
29557,21,21,21,83,83,83,39,1
29558,21,21,83,83,83,39,39,1
29559,126,126,126,126,126,83,83,1
29560,126,126,126,126,83,83,83,1
29561,126,126,126,83,83,83,39,1
29562,126,126,83,83,83,39,39,1
29563,53,53,53,53,53,83,83,1
29564,53,53,53,53,83,83,83,1
29565,53,53,53,83,83,83,39,1
29566,53,53,83,83,83,39,39,1
29567,21,21,21,99,99,99,99,1
29568,7,53,53,53,53,53,73,0
29569,136,103,45,52,45,103,73,0
29570,136,103,45,52,45,103,73,0
29571,136,103,45,52,45,103,73,0
29572,136,103,45,52,45,103,73,0
29573,136,103,45,52,45,103,73,0
29574,136,103,45,52,45,103,73,0
29575,136,103,45,52,45,103,73,0
29576,136,103,45,52,45,103,73,0
29577,57,94,31,145,57,45,103,1
29578,104,104,14,42,101,101,53,1
29579,104,14,42,101,101,53,53,1
29580,104,104,14,42,101,101,53,1
29581,104,14,42,101,101,53,53,1
29582,5,5,85,85,53,53,85,1
29583,5,85,85,53,53,85,85,1
29584,85,85,53,53,85,85,39,1
29585,5,5,85,85,53,53,85,1
29586,5,85,85,53,53,85,85,1
29587,85,85,53,53,85,85,39,1
29588,135,7,7,71,71,71,129,0
29589,71,71,71,129,133,130,133,0
29590,129,133,130,133,133,130,133,0
29591,89,48,89,48,41,58,116,2
29592,22,2,77,22,119,82,44,3
29593,77,22,119,82,44,65,96,3
29594,96,34,96,65,34,116,34,3
29595,58,2,119,117,18,141,135,1
29596,119,117,18,141,135,108,39,1
29597,18,141,135,108,39,51,39,1
29598,51,39,21,39,89,89,51,1
29599,21,39,89,89,51,2,39,1
29600,89,89,51,2,39,21,39,1
29601,51,2,39,21,39,51,39,1
29602,141,135,93,129,135,51,2,1
29603,51,39,51,107,107,2,124,1
29604,107,2,124,51,39,51,2,1
29605,66,42,73,66,104,104,73,0
29606,66,42,73,66,104,104,73,0
29607,136,136,6,45,136,136,136,0
29608,136,136,6,45,136,136,136,0
29609,136,136,6,45,136,136,136,0
29610,136,45,136,6,136,45,136,0
29611,136,136,6,45,136,136,136,0
29612,136,136,6,45,136,136,136,0
29613,136,136,6,45,136,136,136,0
29614,136,136,6,45,136,136,136,0
29615,136,45,136,6,136,45,136,0
29616,66,42,73,66,104,104,73,0
29617,5,42,104,35,74,83,83,1
29618,42,104,35,74,83,83,83,1
29619,104,35,74,83,83,83,39,1
29620,35,74,83,83,83,39,39,1
29621,126,126,126,126,126,83,83,1
29622,126,126,126,126,83,83,83,1
29623,126,126,126,83,83,83,39,1
29624,126,126,83,83,83,39,39,1
29625,53,53,53,53,53,83,83,1
29626,53,53,53,53,83,83,83,1
29627,53,53,53,83,83,83,39,1
29628,53,53,83,83,83,39,39,1
29629,126,83,83,83,99,99,99,1
29630,21,21,21,21,21,83,83,1
29631,21,21,21,21,83,83,83,1
29632,21,21,21,83,83,83,39,1
29633,21,21,83,83,83,39,39,1
29634,126,126,126,126,126,83,83,1
29635,126,126,126,126,83,83,83,1
29636,126,126,126,83,83,83,39,1
29637,126,126,83,83,83,39,39,1
29638,53,53,53,53,53,83,83,1
29639,53,53,53,53,83,83,83,1
29640,53,53,53,83,83,83,39,1
29641,53,53,83,83,83,39,39,1
29642,126,21,21,21,99,99,99,1
29643,85,121,133,128,104,63,53,1
29644,6,72,45,6,45,6,45,0
29645,45,6,45,6,45,6,130,0
29646,6,45,6,45,6,130,6,0
29647,6,130,130,133,66,128,63,0
29648,63,104,130,6,103,72,45,1
29649,130,6,103,72,45,45,39,1
29650,42,53,53,126,89,126,2,1
29651,126,89,126,2,53,39,63,1
29652,21,126,53,126,89,126,2,1
29653,126,89,126,2,53,39,63,1
29654,85,21,126,53,126,21,85,1
29655,126,53,126,21,85,126,39,1
29656,85,39,89,126,89,126,2,1
29657,126,89,126,2,53,39,63,1
29658,21,126,53,126,89,126,2,1
29659,126,89,126,2,53,39,63,1
29660,85,21,126,53,126,21,85,1
29661,126,53,126,21,85,126,39,1
29662,85,126,39,85,39,89,110,1
29663,39,85,39,89,110,89,39,1
29664,39,89,110,89,39,89,39,1
29665,36,36,36,36,36,36,36,0
29666,36,36,36,36,36,36,36,0
29667,36,36,36,36,36,36,130,0
29668,36,36,36,36,36,130,130,0
29669,36,36,36,36,130,130,130,0
29670,36,36,36,130,130,130,130,0
29671,36,36,130,130,130,130,130,0
29672,36,130,130,130,130,130,130,0
29673,130,130,130,130,130,130,130,0
29674,130,130,130,130,130,130,130,0
29675,130,130,130,130,130,130,130,0
29676,130,130,130,130,130,130,130,0
29677,130,130,130,130,130,130,130,0
29678,130,130,130,130,130,130,130,0
29679,130,130,130,130,130,130,130,0
29680,130,130,130,130,130,130,130,0
29681,36,36,36,36,36,36,36,0
29682,36,36,36,36,36,36,36,0
29683,36,36,36,36,36,36,130,0
29684,36,36,36,36,36,130,130,0
29685,36,36,36,36,130,130,130,0
29686,36,36,36,130,130,130,130,0
29687,36,36,130,130,130,130,130,0
29688,36,130,130,130,130,130,130,0
29689,130,130,130,130,130,130,130,0
29690,130,130,130,130,130,130,130,0
29691,130,130,130,130,130,130,130,0
29692,130,130,130,130,130,130,130,0
29693,130,130,130,130,130,130,130,0
29694,130,130,130,130,130,130,130,0
29695,130,130,130,130,130,130,130,0
29696,130,130,130,130,130,130,130,0
29697,36,36,36,126,89,126,2,1
29698,126,89,126,2,53,39,63,1
29699,21,126,53,126,89,126,2,1
29700,126,89,126,2,53,39,63,1
29701,85,21,126,53,126,21,85,1
29702,126,53,126,21,85,126,39,1
29703,85,39,89,126,89,126,2,1
29704,126,89,126,2,53,39,63,1
29705,21,126,53,126,89,126,2,1
29706,126,89,126,2,53,39,63,1
29707,85,21,126,53,126,21,85,1
29708,126,53,126,21,85,126,39,1
29709,85,126,39,85,39,89,110,1
29710,39,85,39,89,110,89,39,1
29711,39,89,110,89,39,89,39,1
29712,73,36,136,103,136,73,73,0
29713,136,103,45,52,45,45,103,0
29714,129,129,57,129,73,103,103,0
29715,136,21,66,53,108,35,108,0
29716,108,66,130,66,108,35,108,0
29717,108,135,129,135,108,21,21,1
29718,136,21,66,53,108,35,108,0
29719,108,66,130,66,108,35,108,0
29720,108,135,129,135,108,21,21,1
29721,4,47,4,24,132,4,71,1
29722,4,47,4,24,132,4,71,1
29723,4,47,4,24,132,4,71,1
29724,71,24,4,4,24,132,71,1
29725,107,107,107,143,143,143,143,1
29726,110,143,110,143,45,85,45,1
29727,143,110,143,45,85,45,52,1
29728,110,143,110,143,45,85,45,1
29729,143,110,143,45,85,45,52,1
29730,107,110,143,110,143,110,143,1
29731,143,110,143,110,143,52,39,1
29732,143,52,39,45,39,143,52,1
29733,52,39,45,39,143,52,72,1
29734,39,45,39,143,52,72,39,1
29735,39,143,52,72,39,39,39,1
29736,52,72,39,39,39,72,39,1
29737,52,39,45,110,45,85,45,1
29738,39,45,110,45,85,45,52,1
29739,110,143,110,143,45,85,45,1
29740,143,110,143,45,85,45,52,1
29741,110,143,110,143,45,85,45,1
29742,143,110,143,45,85,45,52,1
29743,107,110,143,110,143,110,143,1
29744,143,110,143,110,143,52,39,1
29745,143,52,39,45,39,143,52,1
29746,52,39,45,39,143,52,72,1
29747,39,45,39,143,52,72,39,1
29748,39,143,52,72,39,39,39,1
29749,52,72,39,39,39,72,39,1
29750,143,110,143,110,45,52,72,1
29751,39,143,143,85,85,85,53,1
29752,39,53,126,81,45,52,72,1
29753,143,143,85,80,143,72,52,1
29754,85,80,143,72,52,143,39,1
29755,143,39,143,110,45,52,72,1
29756,39,143,143,85,85,85,53,1
29757,39,53,126,81,45,52,72,1
29758,143,143,85,80,143,72,52,1
29759,85,80,143,72,52,143,39,1
29760,143,39,143,110,45,85,45,1
29761,39,143,110,45,85,45,52,1
29762,107,110,143,110,143,110,143,1
29763,143,110,143,110,143,52,39,1
29764,143,52,39,45,39,143,52,1
29765,52,39,45,39,143,52,72,1
29766,39,45,39,143,52,72,39,1
29767,39,143,52,72,39,39,39,1
29768,52,72,39,39,39,72,39,1
29769,110,143,110,133,35,104,66,0
29770,130,133,104,80,143,72,52,1
29771,104,80,143,72,52,143,39,1
29772,39,143,110,133,35,104,66,0
29773,130,133,104,80,143,72,52,1
29774,104,80,143,72,52,143,39,1
29775,143,39,143,110,45,73,16,0
29776,16,52,130,36,36,16,82,0
29777,80,136,103,141,18,126,83,1
29778,21,66,66,104,104,21,66,1
29779,89,21,66,104,108,21,66,1
29780,104,108,21,66,21,39,136,1
29781,136,85,39,85,21,66,104,1
29782,45,66,21,85,45,103,136,1
29783,53,21,21,66,21,21,66,1
29784,21,66,21,21,66,104,39,1
29785,39,85,21,85,45,103,136,0
29786,136,136,130,136,103,136,103,0
29787,104,5,104,66,21,66,85,1
29788,36,73,36,73,73,36,36,0
29789,73,36,73,73,36,36,36,0
29790,36,73,73,36,36,36,130,0
29791,73,73,36,36,36,130,130,0
29792,36,36,36,130,130,130,130,0
29793,5,14,14,89,107,107,89,1
29794,104,89,89,107,107,89,89,1
29795,66,104,42,89,107,107,89,1
29796,104,89,89,107,107,89,89,1
29797,128,66,104,89,107,107,89,1
29798,104,89,89,107,107,89,89,1
29799,146,115,115,89,107,107,89,1
29800,104,89,89,107,107,89,89,1
29801,128,66,104,89,107,107,89,1
29802,104,89,89,107,107,89,89,1
29803,53,141,85,126,53,126,21,1
29804,126,53,126,21,85,39,136,1
29805,126,21,85,39,136,103,39,1
29806,45,39,45,103,45,52,45,1
29807,45,103,45,52,45,103,39,1
29808,45,103,39,89,39,85,21,2
29809,77,80,16,89,107,107,89,1
29810,104,89,89,107,107,89,89,1
29811,77,77,16,16,52,45,103,0
29812,77,77,16,16,103,52,6,0
29813,77,77,16,16,52,45,103,0
29814,77,77,16,16,103,52,6,0
29815,53,141,85,126,53,126,21,1
29816,126,53,126,21,85,39,136,1
29817,126,21,85,39,136,103,39,1
29818,45,39,45,103,45,52,45,1
29819,45,103,45,52,45,103,39,1
29820,45,103,39,89,39,85,21,2
29821,77,77,16,16,52,45,103,0
29822,77,77,16,16,103,52,6,0
29823,85,21,104,107,107,59,107,2
29824,64,64,64,64,7,7,7,1
29825,64,7,7,7,53,39,99,1
29826,39,99,136,39,85,81,81,1
29827,85,81,81,85,39,53,108,1
29828,13,141,13,141,13,13,108,1
29829,99,53,108,53,108,53,53,1
29830,53,108,53,53,53,39,99,1
29831,39,99,136,39,85,81,81,1
29832,85,81,81,85,39,53,108,1
29833,13,141,13,141,13,13,108,1
29834,84,94,7,7,70,94,94,1
29835,7,70,94,94,53,39,99,1
29836,99,136,39,85,84,94,108,1
29837,84,94,108,53,39,99,53,1
29838,53,39,99,53,53,39,99,1
29839,39,99,136,39,85,81,81,1
29840,85,81,81,85,39,53,108,1
29841,136,6,109,6,136,109,6,0
29842,136,6,109,6,136,109,6,0
29843,136,6,109,6,136,109,6,0
29844,136,6,109,6,136,109,6,0
29845,136,6,109,6,136,109,6,0
29846,130,133,133,73,36,36,109,0
29847,136,6,109,6,136,109,6,0
29848,136,6,109,6,136,109,6,0
29849,136,6,109,6,136,109,6,0
29850,136,6,109,6,136,109,6,0
29851,136,6,109,6,136,109,6,0
29852,130,133,133,73,36,36,109,0
29853,136,6,109,6,136,109,6,0
29854,136,6,109,6,136,109,6,0
29855,136,6,109,6,136,109,6,0
29856,136,6,109,6,136,109,6,0
29857,136,6,109,6,136,109,6,0
29858,130,133,133,73,36,36,109,0
29859,121,71,121,24,74,74,141,0
29860,136,130,133,35,121,35,129,0
29861,136,130,133,35,121,35,129,0
29862,136,130,133,35,121,35,129,0
29863,53,42,35,108,89,89,21,1
29864,108,35,42,42,66,21,21,0
29865,31,7,64,57,94,4,21,1
29866,108,35,42,42,66,21,21,0
29867,108,53,42,35,108,103,103,0
29868,108,35,42,42,66,21,21,0
29869,77,22,16,77,44,82,45,0
29870,35,53,135,53,108,135,126,2
29871,81,140,144,47,117,114,78,2
29872,77,137,72,77,72,64,108,0
29873,108,5,130,5,108,94,108,0
29874,108,66,36,66,108,64,108,0
29875,108,5,130,5,108,64,108,0
29876,108,5,130,5,108,94,108,0
29877,108,66,130,66,108,145,108,0
29878,108,66,36,66,108,94,35,0
29879,35,66,130,66,35,94,35,0
29880,108,66,36,66,108,94,35,0
29881,42,104,133,104,42,94,108,0
29882,108,66,130,66,108,108,66,0
29883,108,66,108,130,66,108,66,0
29884,103,77,103,21,103,103,77,1
29885,77,103,103,21,103,45,103,0
29886,103,21,103,45,103,136,130,0
29887,136,130,66,21,99,21,21,1
29888,36,42,66,36,64,121,35,0
29889,36,64,121,35,66,130,35,0
29890,130,35,66,130,64,121,35,0
29891,130,64,121,35,66,130,35,0
29892,130,35,66,130,64,129,35,0
29893,130,64,129,35,104,130,35,0
29894,130,35,104,130,64,129,35,0
29895,130,64,129,35,104,130,35,0
29896,130,35,104,130,57,129,35,0
29897,130,57,129,35,104,130,35,0
29898,130,35,104,130,57,129,35,0
29899,130,57,129,35,104,130,35,0
29900,36,42,104,36,94,121,35,0
29901,36,94,121,35,5,130,35,0
29902,130,35,5,130,94,121,35,0
29903,130,94,121,35,5,130,35,0
29904,130,35,5,130,94,129,63,0
29905,130,94,129,63,14,130,63,0
29906,130,63,14,130,94,129,63,0
29907,130,94,129,63,14,130,63,0
29908,36,42,104,36,94,135,53,0
29909,36,94,135,53,128,130,53,0
29910,130,53,128,130,94,135,53,0
29911,130,94,135,53,128,130,53,0
29912,41,53,66,41,94,74,108,0
29913,41,94,74,108,66,130,108,0
29914,130,108,66,130,94,74,108,0
29915,130,94,74,108,66,130,108,0
29916,130,108,66,130,94,129,35,0
29917,130,94,129,35,104,130,35,0
29918,130,35,104,130,94,129,35,0
29919,130,94,129,35,104,130,35,0
29920,73,42,104,73,7,74,35,0
29921,73,7,74,35,5,130,35,0
29922,130,35,5,130,7,74,35,0
29923,130,7,74,35,5,130,35,0
29924,130,35,5,130,7,129,35,0
29925,130,7,129,35,104,130,35,0
29926,89,89,99,89,110,110,110,1
29927,89,66,99,126,99,89,110,2
29928,66,99,126,99,89,110,110,2
29929,133,133,35,133,133,74,133,0
29930,133,133,35,133,133,74,133,0
29931,133,133,35,133,133,74,133,0
29932,5,5,5,5,5,5,5,0
29933,5,5,103,130,45,73,136,0
29934,52,103,16,52,133,45,73,0
29935,130,66,52,103,66,136,52,0
29936,66,136,52,136,130,73,136,0
29937,136,52,136,130,73,136,66,0
29938,16,45,16,136,133,66,104,0
29939,130,66,52,103,66,136,52,0
29940,66,136,52,136,130,73,136,0
29941,136,52,136,130,73,136,66,0
29942,31,31,31,31,31,31,31,0
29943,31,31,31,73,130,36,73,0
29944,73,130,36,73,136,130,36,0
29945,130,36,73,130,103,103,136,0
29946,130,103,103,136,103,130,136,0
29947,36,130,5,104,66,73,73,0
29948,66,73,73,73,130,36,73,0
29949,73,130,36,73,136,130,36,0
29950,130,36,73,130,103,103,136,0
29951,130,103,103,136,103,130,136,0
29952,36,130,5,104,66,73,73,0
29953,42,5,104,66,104,66,73,0
29954,66,73,36,130,103,103,136,0
29955,130,103,103,136,103,130,136,0
29956,5,66,73,66,73,5,66,0
29957,73,5,66,73,130,103,136,0
29958,130,103,52,136,73,104,66,0
29959,66,73,129,73,5,35,73,0
29960,36,130,73,104,66,5,66,0
29961,73,104,66,5,66,73,130,0
29962,66,5,66,73,130,73,130,0
29963,73,130,73,130,103,130,73,0
29964,103,130,73,103,130,103,52,0
29965,103,52,136,130,36,136,52,0
29966,136,130,36,136,52,103,130,0
29967,136,52,103,130,73,130,103,0
29968,104,93,42,104,5,73,104,0
29969,36,103,103,52,45,103,36,0
29970,66,136,73,136,73,133,73,0
29971,104,5,42,5,104,42,136,0
29972,104,5,42,5,104,42,136,0
29973,73,66,5,42,136,136,136,0
29974,106,7,121,94,121,84,94,1
29975,121,84,94,103,39,83,52,1
29976,39,83,52,103,39,103,99,1
29977,39,103,99,103,39,83,52,1
29978,39,83,52,103,39,103,99,1
29979,39,103,99,103,39,83,52,1
29980,136,21,136,21,118,21,136,1
29981,118,21,136,103,39,83,52,1
29982,39,83,52,103,39,103,99,1
29983,39,103,99,103,39,83,52,1
29984,39,83,52,103,39,103,99,1
29985,39,103,99,103,39,83,52,1
29986,31,31,94,94,104,21,21,0
29987,133,130,133,136,73,103,45,1
29988,77,80,77,16,72,109,103,0
29989,72,16,82,16,72,109,103,0
29990,93,70,64,4,31,36,14,0
29991,64,4,31,36,14,51,130,0
29992,136,130,36,31,36,14,51,0
29993,16,51,31,16,51,31,16,2
29994,94,64,121,4,121,79,18,2
29995,121,4,121,79,18,48,140,2
29996,16,2,107,51,51,107,51,2
29997,82,77,22,119,2,59,116,2
29998,77,22,119,2,59,116,148,2
29999,107,51,51,141,118,136,135,0
30000,119,59,2,59,116,59,116,2
30001,2,59,116,59,116,148,140,2
30002,116,59,116,148,140,148,140,2
30003,77,59,51,22,51,89,16,1
30004,51,22,51,89,16,89,39,1
30005,83,126,135,141,118,136,135,0
30006,31,31,31,31,31,31,31,2
30007,31,31,31,31,31,31,31,2
30008,31,31,31,31,31,31,140,2
30009,31,31,31,31,31,140,140,2
30010,31,31,31,31,140,140,140,2
30011,31,31,31,140,140,140,140,2
30012,31,31,140,140,140,140,140,2
30013,31,140,140,140,140,140,140,2
30014,140,140,140,140,140,140,140,2
30015,140,140,140,140,140,140,140,2
30016,140,140,140,140,140,140,140,2
30017,140,140,140,140,140,140,140,2
30018,140,140,140,140,140,140,140,2
30019,140,140,140,140,140,140,140,2
30020,140,140,140,140,140,140,140,2
30021,140,140,140,140,140,140,140,2
30022,140,140,140,140,140,140,140,2
30023,140,140,140,140,140,140,116,2
30024,140,140,140,140,140,116,140,2
30025,140,140,140,140,116,140,140,2
30026,140,140,140,116,140,140,140,2
30027,140,140,116,140,140,140,140,2
30028,140,116,140,140,140,140,140,2
30029,116,140,140,140,140,140,140,2
30030,140,140,140,140,140,140,140,2
30031,140,140,140,140,140,140,140,2
30032,140,140,140,140,140,140,140,2
30033,140,140,140,140,140,140,140,2
30034,140,140,140,140,140,140,140,2
30035,140,140,140,140,140,140,140,2
30036,140,140,140,140,140,140,140,2
30037,140,140,140,140,140,140,140,2
30038,140,140,140,140,140,140,148,2
30039,140,140,140,140,140,148,140,2
30040,140,140,140,148,140,140,140,2
30041,140,140,148,140,140,140,116,2
30042,140,148,140,140,140,116,140,2
30043,56,56,56,47,47,56,56,2
30044,47,56,56,120,140,34,34,2
30045,34,34,34,140,148,148,148,2
30046,34,34,34,34,34,34,34,2
30047,34,34,34,34,140,148,148,2
30048,148,148,148,140,34,34,34,2
30049,16,77,16,77,16,77,51,2
30050,16,77,16,77,51,148,140,2
30051,51,148,140,34,140,148,148,2
30052,140,148,148,148,140,148,148,2
30053,140,148,148,148,140,148,148,2
30054,140,148,148,148,140,148,148,2
30055,148,148,140,148,148,48,48,2
30056,148,140,148,148,48,48,48,2
30057,31,31,31,31,31,31,5,0
30058,31,31,31,5,53,130,5,0
30059,5,53,130,5,53,130,5,0
30060,5,53,130,5,53,130,5,0
30061,5,53,130,5,53,130,5,0
30062,5,53,130,5,53,130,5,0
30063,5,53,130,5,53,130,5,0
30064,5,53,130,5,53,130,5,0
30065,5,53,130,5,53,130,5,0
30066,5,53,130,5,35,130,5,0
30067,5,35,130,5,35,130,5,0
30068,5,35,130,5,35,130,5,0
30069,5,35,130,5,35,130,5,0
30070,5,35,130,5,93,130,5,0
30071,5,93,130,5,93,130,5,0
30072,5,93,130,5,93,130,5,0
30073,5,93,130,5,93,130,5,0
30074,5,93,130,5,53,130,5,0
30075,5,53,130,5,53,130,5,0
30076,5,53,130,5,53,130,5,0
30077,5,53,130,5,53,130,5,0
30078,5,53,130,5,53,130,5,0
30079,5,53,130,5,53,130,5,0
30080,5,53,130,5,53,130,5,0
30081,5,53,130,5,53,130,5,0
30082,5,53,130,5,35,130,5,0
30083,5,35,130,5,35,130,5,0
30084,5,35,130,5,35,130,5,0
30085,5,35,130,5,35,130,5,0
30086,5,35,130,5,93,130,5,0
30087,5,93,130,5,93,130,5,0
30088,5,93,130,5,93,130,5,0
30089,5,93,130,5,93,130,73,0
30090,93,130,73,36,130,136,73,0
30091,94,33,94,7,94,63,104,0
30092,35,42,104,5,66,104,104,1
30093,45,52,103,103,126,136,52,1
30094,103,126,136,52,99,39,51,1
30095,39,51,77,39,21,45,16,1
30096,39,21,45,16,103,39,52,1
30097,39,52,16,39,21,45,16,1
30098,44,82,44,82,77,22,78,2
30099,58,119,77,134,134,44,82,1
30100,45,52,103,103,126,136,52,1
30101,103,126,136,52,99,39,51,1
30102,45,52,103,103,126,136,52,1
30103,99,39,51,77,77,136,136,0
30104,66,53,53,126,21,99,85,1
30105,71,71,71,71,71,136,136,0
30106,66,53,53,126,21,99,85,1
30107,66,39,136,103,52,136,136,0
30108,66,53,53,126,21,99,85,1
30109,85,66,39,136,103,52,16,0
30110,136,103,52,16,103,130,5,1
30111,5,45,39,126,51,16,52,0
30112,126,51,16,52,103,130,5,1
30113,119,124,119,124,120,78,34,2
30114,71,71,71,71,71,136,136,0
30115,66,53,53,126,21,99,85,1
30116,66,39,136,103,52,136,136,0
30117,66,53,53,126,21,99,85,1
30118,73,104,35,104,73,104,129,0
30119,73,104,129,104,130,66,121,0
30120,73,104,35,104,73,104,129,0
30121,73,104,129,104,130,66,121,0
30122,73,104,35,104,73,104,129,0
30123,73,104,129,104,130,66,121,0
30124,73,104,35,104,73,104,129,0
30125,73,104,129,104,130,66,121,0
30126,31,66,73,66,73,66,66,0
30127,66,73,66,66,73,130,45,1
30128,73,130,45,103,39,21,108,1
30129,39,21,108,21,39,21,108,1
30130,39,21,108,21,39,21,108,1
30131,39,21,108,21,39,21,108,1
30132,39,21,108,21,39,21,53,1
30133,39,21,53,21,39,21,53,1
30134,39,21,53,21,39,21,53,1
30135,21,39,21,53,21,39,21,1
30136,39,21,53,21,39,21,53,1
30137,39,21,53,39,39,126,18,1
30138,39,126,18,126,39,126,18,1
30139,39,126,18,126,39,126,18,1
30140,126,39,126,18,126,39,126,1
30141,99,81,108,81,99,81,108,1
30142,99,81,108,81,39,21,108,1
30143,39,21,108,21,39,21,108,1
30144,39,21,108,21,39,21,108,1
30145,39,21,108,21,39,21,108,1
30146,39,21,108,21,39,21,53,1
30147,39,21,53,21,39,21,53,1
30148,39,21,53,21,39,21,53,1
30149,21,39,21,53,21,39,21,1
30150,39,21,53,21,39,21,53,1
30151,39,21,53,39,39,126,18,1
30152,39,126,18,126,39,126,18,1
30153,39,126,18,126,39,126,18,1
30154,126,39,126,18,126,39,126,1
30155,99,81,108,81,99,81,108,1
30156,99,81,108,81,39,21,108,1
30157,39,21,108,21,39,21,108,1
30158,39,21,108,21,39,21,108,1
30159,39,21,108,21,39,21,108,1
30160,39,21,108,21,39,21,53,1
30161,39,21,53,21,39,21,53,1
30162,39,21,53,21,39,21,53,1
30163,21,39,21,53,21,39,21,1
30164,39,21,53,21,39,21,53,1
30165,39,21,53,39,39,126,18,1
30166,39,126,18,126,39,126,18,1
30167,39,126,18,126,39,126,18,1
30168,126,39,126,18,126,39,126,1
30169,99,81,108,81,99,81,108,1
30170,99,81,108,81,39,21,108,1
30171,39,21,108,21,39,21,108,1
30172,39,21,108,21,39,21,108,1
30173,39,21,108,21,39,21,108,1
30174,39,21,108,21,39,21,53,1
30175,39,21,53,21,39,21,53,1
30176,39,21,53,21,39,21,53,1
30177,21,39,21,53,21,39,21,1
30178,39,21,53,21,39,21,53,1
30179,39,21,53,39,39,126,18,1
30180,39,126,18,126,39,126,18,1
30181,39,126,18,126,39,126,18,1
30182,126,39,126,18,126,39,126,1
30183,99,81,108,81,99,81,108,1
30184,99,81,108,81,39,21,108,1
30185,39,21,108,21,39,21,108,1
30186,39,21,108,21,39,21,108,1
30187,39,21,108,21,39,21,108,1
30188,39,21,108,21,39,21,53,1
30189,39,21,53,21,39,21,53,1
30190,39,21,53,21,39,21,53,1
30191,21,39,21,53,21,39,21,1
30192,39,21,53,21,39,21,53,1
30193,39,21,53,39,39,126,18,1
30194,39,126,18,126,39,126,18,1
30195,39,126,18,126,39,126,18,1
30196,126,39,126,18,126,39,126,1
30197,99,81,108,81,99,81,108,1
30198,99,81,108,81,39,21,108,1
30199,39,21,108,21,39,21,108,1
30200,39,21,108,21,39,21,108,1
30201,39,21,108,21,39,21,108,1
30202,39,21,108,21,39,21,53,1
30203,39,21,53,21,39,21,53,1
30204,39,21,53,21,39,21,53,1
30205,21,39,21,53,21,39,21,1
30206,39,21,53,21,39,21,53,1
30207,39,21,53,39,39,126,18,1
30208,39,126,18,126,39,126,18,1
30209,39,126,18,126,39,126,18,1
30210,126,39,126,18,126,39,126,1
30211,73,66,73,66,73,66,66,0
30212,103,66,73,66,73,66,66,0
30213,66,73,66,66,73,130,45,1
30214,73,130,45,103,39,21,108,1
30215,39,21,108,21,39,21,108,1
30216,39,21,108,21,39,21,108,1
30217,39,21,108,21,39,21,108,1
30218,39,21,108,21,39,21,53,1
30219,39,21,53,21,39,21,53,1
30220,39,21,53,21,39,21,53,1
30221,21,39,21,53,21,39,21,1
30222,39,21,53,21,39,21,53,1
30223,39,21,53,39,39,126,18,1
30224,39,126,18,126,39,126,18,1
30225,39,126,18,126,39,126,18,1
30226,126,39,126,18,126,39,126,1
30227,99,81,108,81,99,81,108,1
30228,99,81,108,81,39,21,108,1
30229,39,21,108,21,39,21,108,1
30230,39,21,108,21,39,21,108,1
30231,39,21,108,21,39,21,108,1
30232,39,21,108,21,39,21,53,1
30233,39,21,53,21,39,21,53,1
30234,39,21,53,21,39,21,53,1
30235,21,39,21,53,21,39,21,1
30236,39,21,53,21,39,21,53,1
30237,39,21,53,39,39,126,18,1
30238,39,126,18,126,39,126,18,1
30239,39,126,18,126,39,126,18,1
30240,126,39,126,18,126,39,126,1
30241,81,108,81,99,81,108,81,1
30242,81,99,81,108,81,103,39,1
30243,81,108,81,103,39,83,39,1
30244,81,103,39,83,39,103,39,1
30245,39,83,39,103,39,83,39,1
30246,39,103,39,83,39,103,39,1
30247,39,83,39,103,39,83,39,1
30248,39,103,39,83,39,103,39,1
30249,136,99,126,99,136,99,126,0
30250,136,99,126,99,130,21,53,0
30251,36,66,108,66,36,66,108,0
30252,36,66,108,66,130,21,53,0
30253,99,126,99,136,99,126,99,1
30254,99,136,99,126,99,103,39,1
30255,99,126,99,103,39,83,39,1
30256,99,103,39,83,39,103,39,1
30257,39,83,39,103,39,83,39,1
30258,39,103,39,83,39,103,39,1
30259,39,83,39,103,39,83,39,1
30260,39,103,39,83,39,103,39,1
30261,136,99,126,99,136,99,126,0
30262,136,99,126,99,130,21,53,0
30263,36,66,108,66,36,66,108,0
30264,36,66,108,66,130,21,53,0
30265,73,66,73,66,73,66,66,0
30266,103,66,73,66,73,66,66,0
30267,66,53,53,126,21,99,85,1
30268,21,21,21,21,21,36,36,1
30269,21,21,21,36,36,103,39,1
30270,21,36,36,103,39,21,39,1
30271,36,103,39,21,39,103,39,1
30272,39,21,39,103,39,21,39,1
