,0,1,2,3,4,5,6,output
10327,77,22,2,107,51,2,51,0
10328,51,16,77,16,51,2,51,0
10329,51,16,77,16,51,2,51,0
10330,2,51,16,77,16,51,2,0
10331,2,51,77,22,16,2,16,0
10332,16,22,77,22,16,2,16,0
10333,16,2,16,22,77,22,16,0
10334,77,22,16,22,77,82,44,0
10335,77,82,44,82,77,22,2,0
10336,44,82,77,22,2,22,77,0
10337,82,77,22,2,22,77,82,0
10338,77,82,77,77,82,107,51,0
10339,51,89,51,107,52,16,22,0
10340,52,16,22,22,77,22,2,0
10341,22,22,77,22,2,22,77,0
10342,2,22,77,22,77,22,2,0
10343,77,22,2,22,77,82,44,0
10344,77,82,44,82,77,22,2,0
10345,77,22,2,2,77,16,2,0
10346,77,16,2,51,77,16,2,0
10347,77,16,2,51,77,16,2,0
10348,77,16,2,51,77,16,2,0
10349,77,16,2,51,77,16,2,0
10350,16,2,51,22,16,2,51,0
10351,16,2,51,44,77,124,2,0
10352,77,124,2,44,77,124,2,0
10353,77,124,2,44,77,124,2,0
10354,77,124,2,44,77,124,2,0
10355,77,124,2,44,77,124,2,0
10356,77,124,2,44,77,124,2,0
10357,77,124,2,112,77,124,2,0
10358,124,2,112,77,124,2,112,1
10359,124,2,112,82,134,119,112,1
10360,134,119,112,82,134,119,112,1
10361,134,119,112,82,134,119,112,1
10362,134,119,112,82,134,119,112,1
10363,134,119,112,82,134,119,112,1
10364,124,146,44,32,124,115,112,1
10365,124,115,112,113,134,115,112,1
10366,134,115,112,113,134,115,112,1
10367,134,115,112,113,134,115,112,1
10368,112,113,134,112,146,112,44,1
10369,134,112,146,112,44,32,134,1
10370,138,149,30,91,60,102,58,1
10371,30,91,60,102,58,28,134,1
10372,91,60,96,102,96,102,67,0
10373,96,102,96,102,67,119,77,1
10374,77,44,134,28,58,68,58,1
10375,134,28,58,68,58,28,134,1
10376,134,44,134,28,58,68,58,1
10377,134,28,58,68,58,28,134,1
10378,134,112,134,28,58,68,58,1
10379,134,28,58,68,58,28,134,1
10380,134,44,134,28,58,68,58,1
10381,28,58,68,58,28,134,112,1
10382,134,112,44,134,82,44,124,0
10383,134,82,44,124,82,77,119,0
10384,82,77,119,22,77,2,107,0
10385,2,107,16,77,2,22,82,0
10386,4,94,39,39,39,45,52,0
10387,39,45,52,16,77,82,44,0
10388,2,107,148,2,107,2,107,0
10389,148,2,107,2,107,148,77,0
10390,31,136,45,52,52,52,52,0
10391,130,136,45,52,52,52,52,0
10392,12,12,31,31,31,148,116,0
10393,77,22,119,82,116,2,148,0
10394,22,77,107,140,51,16,2,0
10395,22,16,51,140,107,16,22,0
10396,16,77,2,22,107,51,16,0
10397,77,2,39,22,2,51,107,0
10398,22,51,16,140,48,107,22,0
10399,48,107,22,2,77,107,16,0
10400,107,22,2,77,107,16,2,0
10401,107,16,2,77,77,2,16,0
10402,107,48,140,16,51,51,107,0
10403,51,107,16,77,51,16,140,0
10404,140,107,77,51,107,140,52,0
10405,2,51,82,119,2,148,107,0
10406,82,119,2,148,107,22,77,0
10407,2,148,107,22,77,2,77,0
10408,77,16,77,2,107,140,51,0
10409,77,2,107,140,51,107,77,0
10410,2,107,140,51,107,77,148,0
10411,77,77,22,16,52,107,51,0
10412,52,107,51,89,77,22,16,0
10413,51,89,77,22,16,22,77,0
10414,16,89,22,16,51,107,16,0
10415,140,77,22,2,16,51,107,0
10416,22,16,51,107,22,16,51,0
10417,80,2,140,19,59,72,59,0
10418,59,72,59,110,77,110,59,0
10419,77,110,59,142,77,23,54,1
10420,19,2,80,142,80,2,137,0
10421,113,5,44,22,16,51,16,0
10422,77,2,44,22,16,51,16,0
10423,78,140,51,78,140,107,78,0
10424,51,140,44,22,16,51,16,0
10425,77,2,44,22,16,51,16,0
10426,78,140,51,78,140,107,78,0
10427,16,48,51,52,48,51,89,0
10428,112,67,58,82,148,82,58,0
10429,140,44,96,44,102,44,58,0
10430,77,116,148,16,148,140,51,0
10431,148,140,51,44,77,119,116,0
10432,51,44,77,119,116,119,77,0
10433,116,119,77,44,77,119,116,0
10434,119,77,44,112,44,82,44,0
10435,44,112,44,82,44,82,77,0
10436,44,82,44,82,77,82,77,0
10437,44,82,77,82,77,22,77,0
10438,22,77,16,107,140,107,16,0
10439,140,107,16,44,77,119,116,0
10440,16,44,77,119,116,119,77,0
10441,119,116,119,77,82,77,119,0
10442,82,77,119,22,77,22,112,1
10443,77,22,112,44,134,44,82,1
10444,82,119,134,107,39,39,2,1
10445,134,107,39,39,2,124,134,0
10446,51,22,107,2,51,22,2,0
10447,113,146,113,113,146,113,113,1
10448,146,113,113,146,113,113,44,1
10449,113,146,113,113,44,134,134,1
10450,146,113,113,44,134,134,44,1
10451,113,44,134,134,44,134,134,1
10452,44,134,134,44,134,134,44,1
10453,134,44,134,134,44,134,134,1
10454,44,134,134,44,134,134,44,1
10455,134,134,44,134,134,44,134,0
10456,134,134,44,134,134,77,119,0
10457,134,134,77,119,119,77,119,0
10458,119,119,77,119,119,77,119,0
10459,121,35,73,41,103,103,16,0
10460,112,112,73,41,103,103,16,0
10461,22,22,22,2,148,82,82,0
10462,22,2,148,82,82,82,77,0
10463,2,148,82,82,82,77,22,0
10464,148,82,82,82,77,22,77,0
10465,59,59,2,119,22,22,73,0
10466,22,73,82,77,22,22,73,0
10467,36,52,52,109,52,52,16,0
10468,52,109,52,52,16,22,77,0
10469,52,52,52,109,52,52,16,0
10470,52,109,52,52,16,22,77,0
10471,121,121,121,121,121,121,121,0
10472,121,121,121,121,121,121,121,0
10473,121,121,121,121,77,77,82,0
10474,121,121,121,77,77,82,82,0
10475,121,121,77,77,82,82,77,0
10476,121,77,77,82,82,77,77,0
10477,77,77,82,82,77,77,77,0
10478,82,77,77,77,77,77,82,0
10479,77,77,77,77,77,82,82,0
10480,77,77,77,77,82,82,77,0
10481,77,77,77,82,82,77,77,0
10482,82,82,77,77,77,77,82,0
10483,82,77,77,77,77,82,82,0
10484,77,77,82,82,77,77,16,0
10485,77,77,16,107,77,80,80,0
10486,77,16,107,77,80,80,16,0
10487,16,107,77,80,80,16,77,0
10488,82,112,115,115,115,146,32,0
10489,112,115,115,115,146,32,112,0
10490,32,112,77,77,80,80,16,0
10491,107,119,82,44,112,112,115,1
10492,119,82,44,112,112,115,112,1
10493,82,44,112,112,115,112,134,1
10494,5,5,5,5,5,5,5,0
10495,5,5,5,5,5,5,58,0
10496,5,5,5,5,5,58,77,0
10497,5,5,5,5,58,77,77,0
10498,66,14,73,73,73,5,5,0
10499,73,73,73,5,5,5,77,0
10500,73,5,5,5,77,110,77,0
10501,22,16,16,2,59,2,2,0
10502,16,16,2,59,2,2,2,0
10503,2,2,2,77,77,22,22,0
10504,2,2,77,77,22,22,82,0
10505,146,146,146,146,146,124,124,1
10506,97,113,17,54,16,22,2,0
10507,17,54,16,22,2,2,77,0
10508,66,66,66,66,66,66,16,0
10509,89,51,107,52,16,52,45,0
10510,51,107,52,16,52,45,103,0
10511,107,52,16,52,45,103,77,0
10512,52,16,52,45,103,77,77,0
10513,16,52,45,103,77,77,77,0
10514,52,45,103,77,77,77,77,0
10515,77,77,77,82,82,44,82,0
10516,77,77,82,82,44,82,82,0
10517,22,82,137,82,29,119,29,0
10518,137,82,29,119,29,137,77,0
10519,16,82,137,82,29,119,29,0
10520,137,82,29,119,29,137,77,0
10521,16,82,137,82,29,119,29,0
10522,137,82,29,119,29,137,77,0
10523,68,102,116,115,146,112,44,0
10524,55,82,137,82,29,119,29,0
10525,137,82,29,119,29,137,77,0
10526,16,82,137,82,29,119,29,0
10527,137,82,29,119,29,137,77,0
10528,16,82,137,82,29,119,29,0
10529,137,82,29,119,29,137,77,0
10530,2,58,148,119,55,148,16,0
10531,51,16,52,45,39,136,103,0
10532,116,44,112,146,44,112,82,1
10533,63,53,5,130,104,136,66,0
10534,53,5,130,104,136,66,103,0
10535,5,130,104,136,66,103,77,0
10536,130,104,136,66,103,77,77,0
10537,104,136,66,103,77,77,77,0
10538,136,66,103,77,77,77,77,0
10539,66,103,77,77,77,77,77,0
10540,103,77,77,77,77,77,77,0
10541,77,77,77,77,77,77,77,0
10542,77,77,77,77,77,82,77,0
10543,77,77,77,82,77,80,77,0
10544,77,82,77,80,77,82,77,0
10545,77,80,77,82,77,80,77,0
10546,77,82,77,80,77,82,77,0
10547,77,80,77,82,77,80,77,0
10548,77,82,77,80,77,82,77,0
10549,77,80,77,82,77,80,77,0
10550,77,82,77,142,112,112,142,0
10551,82,77,142,112,112,142,82,0
10552,77,142,112,112,142,82,77,0
10553,5,5,5,5,52,136,136,0
10554,5,5,5,52,136,136,103,0
10555,52,136,136,103,77,77,136,0
10556,136,103,77,22,52,136,136,0
10557,103,77,22,52,136,136,103,0
10558,52,136,136,103,77,77,136,0
10559,52,136,136,103,52,136,136,0
10560,136,136,103,52,136,136,103,0
10561,52,136,136,103,77,77,136,0
10562,136,103,77,22,52,136,136,0
10563,103,77,22,52,136,136,103,0
10564,52,136,136,103,77,77,136,0
10565,31,79,31,79,31,79,137,0
10566,142,142,137,17,17,17,137,0
10567,17,17,137,137,77,45,137,0
10568,142,142,137,17,17,17,137,0
10569,17,17,137,137,77,45,137,0
10570,142,142,137,17,17,17,137,0
10571,135,118,85,108,41,148,51,0
10572,16,2,16,51,107,148,51,0
10573,16,51,107,148,51,107,77,0
10574,148,51,107,77,51,77,51,0
10575,34,55,107,51,107,148,51,0
10576,80,112,112,44,137,82,51,0
10577,16,2,16,80,16,2,16,0
10578,51,107,148,51,107,148,51,0
10579,137,51,55,51,107,148,51,0
10580,51,107,148,51,107,77,51,0
10581,107,51,2,107,51,148,51,0
10582,6,136,109,52,16,82,136,0
10583,16,82,136,45,77,16,136,0
10584,6,136,109,52,16,82,136,0
10585,16,82,136,45,77,16,136,0
10586,80,16,52,45,45,103,136,0
10587,45,103,136,45,77,16,136,0
10588,80,16,52,45,45,103,136,0
10589,45,103,136,45,77,16,136,0
10590,80,16,52,45,45,103,136,0
10591,45,103,136,45,77,16,136,0
10592,52,45,45,103,16,16,16,0
10593,16,80,77,82,142,82,82,0
10594,52,16,52,52,52,16,80,0
10595,77,80,80,16,52,16,16,0
10596,16,80,77,82,142,82,82,0
10597,52,16,52,52,52,16,80,0
10598,73,39,126,117,117,16,16,0
10599,16,16,22,77,16,22,22,0
10600,16,22,77,16,22,22,16,0
10601,77,77,16,22,22,16,16,0
10602,44,44,16,16,16,16,16,0
10603,16,16,22,77,16,22,22,0
10604,16,22,77,16,22,22,16,0
10605,22,16,77,77,16,22,22,0
10606,16,77,77,16,22,22,16,0
10607,22,22,82,82,16,16,22,0
10608,22,82,82,16,16,22,22,0
10609,82,82,16,16,22,22,77,0
10610,140,2,2,119,119,124,124,1
10611,2,2,119,119,124,124,124,1
10612,134,134,73,136,136,16,16,0
10613,16,16,22,77,16,22,22,0
10614,16,22,77,16,22,22,16,0
10615,77,77,16,22,22,16,16,0
10616,44,44,16,16,16,16,16,0
10617,16,16,22,77,16,22,22,0
10618,16,22,77,16,22,22,16,0
10619,103,45,52,16,16,52,52,0
10620,16,16,16,16,16,16,16,0
10621,16,16,16,16,16,16,16,0
10622,16,16,16,16,16,16,77,0
10623,16,16,16,16,16,77,77,0
10624,16,16,16,16,77,77,77,0
10625,16,16,16,77,77,77,77,0
10626,16,16,77,77,77,77,77,0
10627,16,77,77,77,77,77,77,0
10628,16,16,16,16,16,16,16,0
10629,16,16,16,16,16,16,16,0
10630,16,16,16,16,16,16,77,0
10631,16,16,16,16,16,77,77,0
10632,16,16,16,16,77,77,77,0
10633,16,16,16,77,77,77,77,0
10634,16,16,77,77,77,77,77,0
10635,16,77,77,77,77,77,77,0
10636,16,16,16,16,16,16,16,0
10637,16,16,16,16,16,16,16,0
10638,16,16,16,16,16,16,77,0
10639,16,16,16,16,16,77,77,0
10640,16,16,16,16,77,77,77,0
10641,16,16,16,77,77,77,77,0
10642,16,16,77,77,77,77,77,0
10643,16,77,77,77,77,77,77,0
10644,16,16,16,16,16,16,16,0
10645,16,16,16,16,16,16,16,0
10646,16,16,16,16,16,16,77,0
10647,16,16,16,16,16,77,77,0
10648,16,16,16,16,77,77,77,0
10649,16,16,16,77,77,77,77,0
10650,16,16,77,77,77,77,77,0
10651,16,77,77,77,77,77,77,0
10652,16,16,16,16,16,16,16,0
10653,16,16,16,16,16,16,16,0
10654,16,16,16,16,16,16,77,0
10655,16,16,16,16,16,77,77,0
10656,16,16,16,16,77,77,77,0
10657,16,16,16,77,77,77,77,0
10658,16,16,77,77,77,77,77,0
10659,16,77,77,77,77,77,77,0
10660,16,16,16,16,16,16,16,0
10661,16,16,16,16,16,16,16,0
10662,16,16,16,16,16,16,77,0
10663,16,16,16,16,16,77,77,0
10664,16,16,16,16,77,77,77,0
10665,16,16,16,77,77,77,77,0
10666,16,16,77,77,77,77,77,0
10667,16,77,77,77,77,77,77,0
10668,16,16,16,16,16,16,16,0
10669,16,16,16,16,16,16,16,0
10670,16,16,16,16,16,16,77,0
10671,16,16,16,16,16,77,77,0
10672,16,16,16,16,77,77,77,0
10673,16,16,16,77,77,77,77,0
10674,16,16,77,77,77,77,77,0
10675,16,77,77,77,77,77,77,0
10676,16,16,16,16,16,16,16,0
10677,16,16,16,16,16,16,16,0
10678,16,16,16,16,16,16,77,0
10679,16,16,16,16,16,77,77,0
10680,16,16,16,16,77,77,77,0
10681,16,16,16,77,77,77,77,0
10682,16,16,77,77,77,77,77,0
10683,16,77,77,77,77,77,77,0
10684,16,16,16,16,16,16,16,0
10685,16,16,16,16,16,16,16,0
10686,16,16,16,16,16,16,77,0
10687,16,16,16,16,16,77,77,0
10688,16,16,16,16,77,77,77,0
10689,16,16,16,77,77,77,77,0
10690,16,16,77,77,77,77,77,0
10691,16,77,77,77,77,77,77,0
10692,16,16,16,16,16,16,16,0
10693,16,16,16,16,16,16,16,0
10694,16,16,16,16,16,16,77,0
10695,16,16,16,16,16,77,77,0
10696,16,16,16,16,77,77,77,0
10697,16,16,16,77,77,77,77,0
10698,16,16,77,77,77,77,77,0
10699,16,77,77,77,77,77,77,0
10700,16,16,16,16,16,16,16,0
10701,16,16,16,16,16,16,16,0
10702,16,16,16,16,16,16,77,0
10703,16,16,16,16,16,77,77,0
10704,16,16,16,16,77,77,77,0
10705,16,16,16,77,77,77,77,0
10706,16,16,77,77,77,77,77,0
10707,16,77,77,77,77,77,77,0
10708,16,16,16,16,16,16,16,0
10709,16,16,16,16,16,16,16,0
10710,16,16,16,16,16,16,77,0
10711,16,16,16,16,16,77,77,0
10712,16,16,16,16,77,77,77,0
10713,16,16,16,77,77,77,77,0
10714,16,16,77,77,77,77,77,0
10715,16,77,77,77,77,77,77,0
10716,16,16,16,16,16,16,16,0
10717,16,16,16,16,16,16,16,0
10718,16,16,16,16,16,16,77,0
10719,16,16,16,16,16,77,77,0
10720,16,16,16,16,77,77,77,0
10721,16,16,16,77,77,77,77,0
10722,16,16,77,77,77,77,77,0
10723,16,77,77,77,77,77,77,0
10724,16,16,16,16,16,16,16,0
10725,16,16,16,16,16,16,16,0
10726,16,16,16,16,16,16,77,0
10727,16,16,16,16,16,77,77,0
10728,16,16,16,16,77,77,77,0
10729,16,16,16,77,77,77,77,0
10730,16,16,77,77,77,77,77,0
10731,16,77,77,77,77,77,77,0
10732,16,16,16,16,16,16,16,0
10733,16,16,16,16,16,16,16,0
10734,16,16,16,16,16,16,77,0
10735,16,16,16,16,16,77,77,0
10736,16,16,16,16,77,77,77,0
10737,16,16,16,77,77,77,77,0
10738,16,16,77,77,77,77,77,0
10739,16,77,77,77,77,77,77,0
10740,16,16,16,16,16,16,16,0
10741,16,16,16,16,16,16,16,0
10742,16,16,16,16,16,16,77,0
10743,16,16,16,16,16,77,77,0
10744,16,16,16,16,77,77,77,0
10745,16,16,16,77,77,77,77,0
10746,16,16,77,77,77,77,77,0
10747,16,77,77,77,77,77,77,0
10748,16,16,16,16,16,16,16,0
10749,16,16,16,16,16,16,16,0
10750,16,16,16,16,16,16,77,0
10751,16,16,16,16,16,77,77,0
10752,16,16,16,16,77,77,77,0
10753,16,16,16,77,77,77,77,0
10754,16,16,77,77,77,77,77,0
10755,16,77,77,77,77,77,77,0
10756,16,16,16,16,16,16,16,0
10757,16,16,16,16,16,16,16,0
10758,16,16,16,16,16,16,77,0
10759,16,16,16,16,16,77,77,0
10760,16,16,16,16,77,77,77,0
10761,16,16,16,77,77,77,77,0
10762,16,16,77,77,77,77,77,0
10763,16,77,77,77,77,77,77,0
10764,16,16,16,16,16,16,16,0
10765,16,16,16,16,16,16,16,0
10766,16,16,16,16,16,16,77,0
10767,16,16,16,16,16,77,77,0
10768,16,16,16,16,77,77,77,0
10769,16,16,16,77,77,77,77,0
10770,16,16,77,77,77,77,77,0
10771,16,77,77,77,77,77,77,0
10772,16,16,16,16,16,16,16,0
10773,16,16,16,16,16,16,16,0
10774,16,16,16,16,16,16,77,0
10775,16,16,16,16,16,77,77,0
10776,16,16,16,16,77,77,77,0
10777,16,16,16,77,77,77,77,0
10778,16,16,77,77,77,77,77,0
10779,16,77,77,77,77,77,77,0
10780,146,146,146,73,130,45,52,0
10781,73,130,45,52,16,77,112,0
10782,112,44,44,73,130,45,52,0
10783,73,130,45,52,16,77,112,0
10784,112,44,44,73,130,45,52,0
10785,73,130,45,52,16,77,112,0
10786,112,44,44,73,130,45,52,0
10787,73,130,45,52,16,77,112,0
10788,112,44,44,73,130,45,52,0
10789,73,130,45,52,16,77,112,0
10790,16,22,22,16,22,16,22,0
10791,16,22,22,16,22,16,22,0
10792,22,22,16,22,16,22,22,0
10793,16,22,22,16,22,16,22,0
10794,16,22,22,16,22,16,22,0
10795,22,22,16,22,16,22,22,0
10796,16,22,22,16,22,16,22,0
10797,16,22,22,16,22,16,22,0
10798,22,22,16,22,16,22,22,0
10799,16,22,22,16,22,16,22,0
10800,16,22,22,16,22,16,22,0
10801,22,22,16,22,16,22,22,0
10802,16,22,22,16,22,16,22,0
10803,16,22,22,16,22,16,22,0
10804,22,22,16,22,16,22,22,0
10805,36,130,136,103,45,52,16,0
10806,36,130,136,103,45,52,16,0
10807,36,130,136,103,45,52,16,0
10808,115,146,146,112,44,82,112,0
10809,82,112,115,77,16,22,22,0
10810,22,22,16,77,16,22,22,0
10811,22,22,16,77,16,22,22,0
10812,22,16,77,16,22,22,16,0
10813,36,130,136,103,45,52,16,0
10814,36,130,136,103,45,52,16,0
10815,80,89,55,112,72,16,22,0
10816,89,55,112,72,16,22,22,0
10817,55,112,72,16,22,22,77,0
10818,112,72,16,22,22,77,77,0
10819,72,16,22,22,77,77,77,0
10820,16,22,22,77,77,77,77,0
10821,122,116,116,122,67,82,54,0
10822,116,122,67,82,54,82,77,0
10823,67,82,54,82,77,44,77,0
10824,2,80,82,80,80,137,80,0
10825,148,29,29,82,112,82,44,1
10826,82,112,82,44,82,134,82,1
10827,22,22,72,22,44,22,72,0
10828,130,130,130,130,103,52,130,0
10829,52,130,130,77,130,130,103,0
10830,77,130,130,103,103,77,103,0
10831,130,103,103,77,103,103,77,0
10832,77,103,103,77,52,77,52,0
10833,77,52,77,52,52,77,130,0
10834,77,130,103,77,103,103,52,0
10835,130,103,77,103,103,52,130,0
10836,126,36,73,82,80,16,80,0
10837,16,80,80,77,112,142,142,0
10838,82,80,16,45,45,112,80,0
10839,16,52,52,52,82,16,16,0
10840,52,52,52,82,16,16,80,0
10841,16,52,52,52,82,16,16,0
10842,52,52,52,82,16,16,80,0
10843,16,52,52,52,82,16,16,0
10844,52,52,52,82,16,16,80,0
10845,16,52,52,52,82,16,16,0
10846,52,52,52,82,16,16,80,0
10847,16,52,52,52,82,16,16,0
10848,52,52,52,82,16,16,80,0
10849,104,104,5,66,66,104,104,0
10850,45,45,52,52,16,52,16,0
10851,80,16,80,16,16,2,16,0
10852,16,2,2,2,107,51,107,0
10853,2,2,107,51,107,107,77,0
10854,107,51,107,107,77,107,77,0
10855,107,107,77,107,77,107,77,0
10856,77,107,77,107,77,107,77,0
10857,107,77,107,77,107,77,107,0
10858,107,77,107,77,107,77,77,0
10859,77,107,77,77,107,77,107,0
10860,107,77,77,107,77,107,107,0
10861,77,77,107,77,107,107,77,0
10862,77,107,77,107,107,77,77,0
10863,107,77,107,107,77,77,77,0
10864,77,77,22,80,16,107,107,0
10865,77,22,80,16,107,107,107,0
10866,130,130,130,16,52,45,103,0
10867,16,52,45,103,44,77,52,0
10868,103,44,77,52,44,77,16,0
10869,52,44,77,16,112,77,52,0
10870,112,77,52,112,77,52,146,0
10871,112,77,52,146,44,77,146,0
10872,146,44,77,146,44,77,115,0
10873,146,44,77,115,44,77,115,0
10874,77,115,44,77,146,44,146,0
10875,77,146,44,146,44,77,52,0
10876,146,44,77,52,44,77,16,0
10877,52,44,77,16,112,77,52,0
10878,112,77,52,112,77,52,146,0
10879,112,77,52,146,44,77,146,0
10880,146,44,77,146,44,77,115,0
10881,146,44,77,115,44,77,115,0
10882,146,44,146,5,5,136,16,0
10883,5,5,5,5,5,5,5,0
10884,5,5,5,5,44,77,52,0
10885,5,44,77,52,44,77,16,0
10886,52,44,77,16,112,77,52,0
10887,112,77,52,112,77,52,146,0
10888,112,77,52,146,44,77,146,0
10889,146,44,77,146,44,77,115,0
10890,146,44,77,115,44,77,115,0
10891,77,115,44,77,146,44,146,0
10892,77,146,44,146,44,77,52,0
10893,146,44,77,52,44,77,16,0
10894,52,44,77,16,112,77,52,0
10895,112,77,52,112,77,52,146,0
10896,112,77,52,146,44,77,146,0
10897,146,44,77,146,44,77,115,0
10898,146,44,77,115,44,77,115,0
10899,146,44,146,5,5,136,16,0
10900,5,5,42,35,35,103,16,0
10901,35,35,103,16,80,77,52,0
10902,45,45,103,45,45,16,80,0
10903,45,103,45,45,16,80,80,0
10904,103,45,45,16,80,80,77,0
10905,45,45,16,80,80,77,77,0
10906,45,45,80,16,16,52,52,0
10907,5,5,42,35,35,103,16,0
10908,35,35,103,16,80,77,52,0
10909,45,45,103,45,45,16,80,0
10910,45,103,45,45,16,80,80,0
10911,103,45,45,16,80,80,77,0
10912,45,45,16,80,80,77,77,0
10913,45,45,80,16,16,52,52,0
10914,73,2,107,107,107,107,51,0
10915,2,107,107,107,107,51,140,0
10916,80,16,2,16,51,51,140,0
10917,16,2,16,51,51,140,140,0
10918,78,34,140,148,148,148,51,0
10919,2,2,2,2,2,51,107,0
10920,148,55,55,58,102,58,119,1
10921,55,55,58,102,58,119,86,1
10922,134,123,57,112,119,112,44,1
10923,57,112,119,112,44,82,134,1
10924,119,112,44,82,134,82,134,1
10925,34,140,34,140,148,51,107,0
10926,144,83,119,112,112,112,44,1
10927,83,119,112,112,112,44,82,1
10928,112,112,112,44,82,134,134,1
10929,112,112,44,82,134,134,82,1
10930,44,82,134,134,82,134,134,1
10931,82,134,134,82,134,134,82,1
10932,34,140,148,51,107,148,107,0
10933,140,148,51,107,148,107,16,0
10934,16,77,77,80,16,2,16,0
10935,148,51,107,148,107,16,16,0
10936,51,107,148,107,16,16,80,0
10937,107,119,107,89,45,89,52,0
10938,107,89,45,89,52,16,77,0
10939,107,119,107,89,45,89,52,0
10940,107,89,45,89,52,16,77,0
10941,85,39,85,39,6,52,52,0
10942,45,130,45,6,136,52,52,0
10943,64,64,64,64,64,64,146,1
10944,64,64,64,64,146,23,134,1
10945,96,19,58,67,139,96,146,1
10946,58,67,139,96,146,23,134,1
10947,96,19,58,67,139,96,146,1
10948,58,67,139,96,146,23,134,1
10949,96,19,58,67,139,96,146,1
10950,58,67,139,96,146,23,134,1
10951,109,110,51,59,52,22,52,0
10952,127,27,147,116,2,22,52,0
10953,26,78,34,13,18,26,40,0
10954,16,52,16,22,52,89,52,0
10955,2,148,2,22,82,22,2,0
10956,59,16,22,16,59,19,59,0
10957,22,16,2,59,51,59,2,0
10958,51,59,2,22,77,22,2,0
10959,21,136,52,136,22,52,16,0
10960,59,16,22,16,59,19,59,0
10961,51,59,2,22,44,22,2,0
10962,83,89,2,89,22,52,16,0
10963,47,13,81,39,81,39,110,0
10964,110,72,77,72,110,140,110,0
10965,48,55,110,51,59,110,59,0
10966,51,59,110,59,16,77,16,0
10967,16,109,110,140,110,109,44,0
10968,124,82,146,82,124,54,44,1
10969,116,59,2,119,22,2,119,0
10970,22,2,119,22,77,82,22,0
10971,116,148,82,22,2,148,48,0
10972,16,109,110,48,110,109,44,0
10973,124,82,146,82,124,54,44,1
10974,116,59,2,119,22,2,119,0
10975,22,2,119,22,77,82,22,0
10976,116,148,82,22,2,148,48,0
10977,41,21,36,41,21,36,41,0
10978,112,77,136,99,22,146,22,0
10979,36,41,22,115,103,103,16,0
10980,82,77,93,71,103,16,44,1
10981,14,16,22,115,103,103,16,0
10982,82,77,93,71,103,16,44,1
10983,14,16,22,115,103,103,16,0
10984,82,77,93,71,103,16,44,1
10985,14,16,22,115,103,103,16,0
10986,82,77,93,71,103,16,44,1
10987,14,16,22,115,103,103,16,0
10988,82,77,93,71,103,16,44,1
10989,103,16,22,115,103,103,16,0
10990,82,77,93,71,103,16,44,1
10991,103,16,22,115,103,103,16,0
10992,82,77,93,71,103,16,44,1
10993,41,21,36,41,21,36,41,0
10994,109,52,103,52,109,52,16,0
10995,52,52,45,45,45,45,45,0
10996,52,52,136,103,52,16,52,0
10997,136,103,52,16,52,82,77,0
10998,52,52,52,52,52,52,82,0
10999,52,82,22,77,52,16,44,0
11000,22,77,52,16,44,82,77,0
11001,44,82,77,146,77,22,22,0
11002,45,52,16,52,16,22,16,0
11003,16,52,16,22,16,22,77,0
11004,52,16,22,16,22,77,22,0
11005,22,77,22,77,77,82,82,0
11006,22,77,77,82,82,82,77,0
11007,52,45,103,45,103,130,103,0
11008,103,130,103,52,77,52,103,0
11009,77,52,103,52,77,52,130,0
11010,103,52,77,52,130,52,77,0
11011,77,52,130,52,77,52,77,0
11012,130,52,77,52,77,52,77,0
11013,77,52,77,52,77,52,77,0
11014,77,52,77,52,77,52,77,0
11015,77,52,77,52,77,52,77,0
11016,148,140,48,51,107,2,16,0
11017,51,140,148,48,51,107,16,0
11018,148,48,51,107,16,22,77,0
11019,140,148,107,48,140,148,2,0
11020,45,39,103,39,52,39,16,0
11021,77,2,107,21,16,22,2,0
11022,107,77,51,148,140,51,107,0
11023,51,107,22,77,107,51,148,0
11024,77,107,51,148,140,77,22,0
11025,77,44,82,112,44,82,119,0
11026,119,2,77,22,107,51,16,0
11027,16,148,140,107,51,22,16,0
11028,52,45,39,99,83,126,39,0
11029,39,89,77,22,7,7,64,0
11030,89,77,22,7,7,64,64,0
11031,77,22,7,7,64,64,77,0
11032,64,64,77,77,77,52,52,0
11033,64,77,77,77,52,52,52,0
11034,77,77,77,52,52,52,77,0
11035,52,52,77,77,77,52,52,0
11036,52,77,77,77,52,52,52,0
11037,77,77,77,52,52,52,77,0
11038,51,52,51,140,22,22,52,0
11039,51,52,51,140,22,22,52,0
11040,82,16,107,148,107,16,82,0
11041,82,82,77,82,44,82,44,0
11042,44,82,44,112,77,119,58,0
11043,51,52,51,140,22,22,52,0
11044,51,52,51,140,22,22,52,0
11045,82,16,107,148,107,16,82,0
11046,82,82,77,82,44,82,44,0
11047,44,82,44,112,77,119,58,0
11048,83,83,39,99,99,45,103,0
11049,103,103,77,16,22,16,2,0
11050,2,16,77,16,22,16,2,0
11051,22,16,2,16,77,16,22,0
11052,22,16,77,16,22,16,2,0
11053,2,16,77,16,22,16,2,0
11054,22,16,2,16,77,16,22,0
11055,22,16,77,16,22,16,51,0
11056,51,16,77,16,22,16,51,0
11057,22,16,51,16,77,16,22,0
11058,77,16,22,16,77,22,16,0
11059,22,16,77,22,16,22,77,0
11060,67,119,116,67,119,116,67,0
11061,116,67,119,116,67,119,77,0
